rnbqkb1r/1ppppp1p/6pn/p7/P1N5/6P1/1PPPPP1P/R1BQKBNR w KQkq - 0 2
r1bqkb1r/pp1pppp1/2p2n2/7p/2P2P1P/P2nP2N/1P2QKP1/RNB2B1R w kq - 0 2
r1bqkb1r/ppppppp1/5nn1/7p/2P2P1P/P2PKN2/1P2P1P1/RNBQ1B1R b kq - 3 2
r1bqkb1r/p1ppppp1/1p3n2/4n2p/2P2P1P/P2P2P1/1P2PK1R/RNBQ1BN1 b kq - 1 2
r1b1kb1r/ppqpppp1/2p2n2/4n2p/2P2P1P/P2PP2N/1P4P1/RNBQKB1R w kq - 2 2
r1bqkb1r/pp1pppp1/2p2n2/7p/2P2P1P/P2PPn1N/1P3KP1/RNB1QB1R w kq - 2 2
r1bqkb1r/pp1ppppp/2p2n2/4n3/Q1P2P2/P2P3P/1P2P1P1/RNB1KBNR w KQkq - 0 2
r1bqkbr1/pp1pppp1/2p2n2/4n2p/2P2P1P/P2PP2N/1P2QKP1/RNB2B1R w q - 2 2
rnbqkb1r/1pp1pppp/3N3n/p7/P7/7P/1PPPPPP1/R1BQKBNR b KQkq - 0 2
rnbqkbnr/pppppp1p/8/6p1/8/5P2/PPPPP1PP/RNBQKBNR w KQkq - 0 2
r1bqkb1r/pp1pppp1/5n2/2p1n2p/2P2P1P/PQ1P4/1P2PKP1/RNB2BNR w kq - 0 2
rnbqkbnr/p1ppp1pp/5p2/1p6/2P2P2/8/PP1PP1PP/RNBQKBNR b KQkq - 1 2
r1bqkbnr/pp1pppp1/2p5/4nP1p/2P4P/P2PP2N/1P3KP1/RNBQ1B1R w kq - 1 2
r1bqkb1r/pppppppp/5n2/8/2Pn1P2/P6P/1P1PP1P1/RNBQKBNR w KQkq - 1 2
r1bqkbnr/pp1pppp1/2p5/4n2p/2P2P1P/P2PP2N/RP2BKP1/1NBQ3R b kq - 3 2
rnbqkbnr/ppp1p1pp/5p2/3p4/2P2P2/P6P/1P1PP1P1/RNBQKBNR b KQkq - 0 2
r1b1kb1r/ppqpppp1/2p2n2/4n2p/2P2P1P/P2PP2N/RP4P1/1NBQKB1R b kq - 3 2
r1bqkb1r/pp1pppp1/5n2/2p1n2p/2P1PP1P/P2P3N/1P3KP1/RNB1QB1R b kq - 0 2
r1b1kb1r/ppqpppp1/2p2n2/7p/2P2P1P/P1Q1P2N/1P4P1/RNB1KB1R b KQkq - 3 2
r1bqkb1r/ppppppp1/5nn1/7p/2P1PP1P/P2P4/1P3KP1/RNBQ1BNR w kq - 1 2
rnbqkbnr/ppppp1p1/5p2/7p/P1P2P2/8/1P1PP1PP/RNBQKBNR w KQkq - 0 2
r1bqkb1r/pp1ppp2/2p2np1/4P2p/2P4P/P2PP1KN/1P4P1/RNBQ1B1R b kq - 0 2
r1bqkb1r/pppppp1p/5n2/4n1p1/2P2P2/P2P3P/1PQ1P1P1/RNB1KBNR b KQkq - 1 2
rnbqkb1r/pppppppp/5n2/8/2P5/7P/PP1PPPP1/RNBQKBNR b KQkq - 0 1
r1bqkb1r/pppppppp/5n2/8/2Pn1P2/7P/PP1PP1PR/RNBQKBN1 w Qkq - 2 2
r1bqkb1r/ppppppp1/8/4n2p/2P1nP1P/P2P4/1P2PKP1/RNB1QBNR w kq - 2 2
r1bqkbnr/ppp1p1pp/2n2p2/3p4/2P1PP2/P4N1P/1P1P2P1/RNBQKB1R b KQkq - 2 2
rnbqkbnr/ppppp1pp/8/5p2/2P5/5N2/PP1PPPPP/RNBQKB1R b KQkq - 1 2
rnbqkb1r/pppp1ppp/7n/4p3/P5P1/N3P3/1PPP1P1P/R1BQKBNR b KQkq - 0 2
rnbqkb1r/pp1ppppp/2p2n2/8/2P5/PP6/3PPPPP/RNBQKBNR b KQkq - 0 2
r1bqkb1r/pppppppp/n6n/8/PPN5/8/2PPPPPP/R1BQKBNR b KQkq - 0 2
r1bqkb1r/p2pppp1/1pp2n2/7p/2P2P1P/P3P2N/1P1BQ1P1/RN2KB1R b KQkq - 1 2
r1bqkb1r/pppppppp/2n2n2/8/2P2P2/7P/PP1PP1PR/RNBQKBN1 b Qkq - 1 1
r1bqkbnr/pppppppp/n7/8/8/1P1P4/P1P1PPPP/RNBQKBNR b KQkq - 0 2
rnbqkb1r/1ppppppp/8/p4n2/P1N5/1P6/2PPPPPP/R1BQKBNR w KQkq - 1 2
rnbqkbnr/pppppppp/8/8/8/5P2/PPPPP1PP/RNBQKBNR b KQkq - 0 1
r1bqkb1r/pppppppp/2n5/8/2P1nP2/P6P/1P1PP1P1/RNBQKBNR w KQkq - 1 2
rnbqkb1r/1ppppppp/8/p4n2/PPN5/8/2PPPPPP/R1BQKBNR w KQkq - 1 2
r1b1kb1r/pp1pppp1/2p2n2/q3P2p/Q1P4P/P2PP2N/1P3KP1/RNB2B1R b kq - 0 2
r1bqkb1r/pppppp1p/2n2np1/8/2P2P1P/8/PP1PP1PR/RNBQKBN1 b Qkq - 0 2
r1bqkb1r/pppppppp/2n5/3n4/2P2PP1/7P/PP1PP3/RNBQKBNR w KQkq - 1 2
r1bqkb2/pp1pppp1/2p2n1r/4n2p/2P1PP1P/P2P3N/1P2QKP1/RNB2B1R b q - 2 2
r1bqkbr1/pp1pppp1/2p2n2/7p/2P2PQP/P3P2N/1P1B2P1/RN2KB1R b KQq - 3 2
r1bqkb1r/p1pppppp/5n2/1p2n3/2P2P2/P2P3P/RP2P1P1/1NBQKBNR w Kkq - 0 2
r1bqkb1r/pppppppp/2n4n/8/P7/N4P2/1PPPP1PP/R1BQKBNR w KQkq - 1 2
r1bqkb1r/pp1pppp1/2p2n2/7p/2P2P1P/P2nP1KN/RP4P1/1NBQ1B1R b kq - 1 2
r1bqkb1r/pp1pppp1/2p5/4n2p/2PPnP1P/P3P2N/1P2K1P1/RNBQ1B1R b kq - 2 2
r1bqkb1r/pp1pppp1/2p2n2/7p/2P2P1P/P2PPn1N/RP1N1KP1/2BQ1B1R b kq - 3 2
rnbqkb1r/1p1ppppp/7n/p1p5/P1N5/1P6/2PPPPPP/1RBQKBNR b Kkq - 0 2
rnbqkb1r/pppppppp/8/8/2PPnP2/8/PP2P1PP/RNBQKBNR b KQkq - 0 2
r1bqkb1r/pp1ppppn/2p5/4n2p/2P2P1P/P1NPP2N/1P3KP1/R1BQ1BR1 b kq - 3 2
r1bqkbr1/pp1pppp1/2p2n2/7p/Q1P2P1P/P3P2N/1P4P1/RNB1KBR1 b Qq - 3 2
r1bqkb1r/pp1pppp1/2p2n2/7p/2n2P1P/P2PP1KN/1P4P1/RNB1QB1R b kq - 1 2
rnbqkbnr/pppppp1p/6p1/8/2P3P1/8/PP1PPP1P/RNBQKBNR b KQkq - 0 2
r1bqkb1r/pppppppp/5n2/8/1nP2P2/N6P/PP1PP1P1/R1BQKBNR w KQkq - 2 2
r1bqkb2/pppppppr/5n2/4n2p/2P1PP1P/P2P4/1P3KP1/RNBQ1BNR w q - 1 2
rnbqkbnr/ppp1p1pp/8/3p1p2/2P2P2/P4N1P/1P1PP1P1/RNBQKB1R w KQkq - 0 2
r1b1kb1r/ppqpppp1/2p2n2/3Q1P1p/2P4P/P3P2N/1P4P1/RNB1KB1R b KQkq - 2 2
rnbqkb1r/1ppp1ppp/4p2n/p7/P1N3P1/8/1PPPPP1P/R1BQKBNR w KQkq - 0 2
r1bqkb1r/ppppppp1/2n2n2/2P4p/5P1P/PQ1P4/1P2PKP1/RNB2BNR b kq - 0 2
r1bqkb1r/pp1p1pp1/2p1pn2/6Np/2P2P1P/P3P3/1P4P1/RNBQKB1R w KQkq - 0 2
rnbqkb1r/1ppppppp/7n/p7/P1N5/3P4/1PP1PPPP/R1BQKBNR b KQkq - 0 1
r1bqkbnr/ppp1p1pp/n4p2/3p4/1PP2P2/P6P/3PP1P1/RNBQKBNR b KQkq - 0 2
r1bqkb1r/pppppppp/8/3nn3/2P2P1P/P2P4/1P2P1P1/RNBQKBNR w KQkq - 1 2
r1bqkb1r/pp1p1pp1/2p1pn2/4n2p/2P1NP1P/P2PP2N/1P3KP1/R1BQ1B1R b kq - 1 2
rnbqkb1r/ppppppp1/5n1p/8/2P5/1P5N/P2PPPPP/RNBQKB1R b KQkq - 1 2
r1bqkb1r/pp1pppp1/5n2/2p1n2p/2P2P1P/P2P3R/1P2PKP1/RNB1QBN1 b kq - 1 2
rnbqkb1r/1ppppppp/7n/p7/P1N5/R7/1PPPPPPP/2BQKBNR b Kkq - 1 1
rnbqkb1r/ppp1pppp/5n2/2Pp4/8/P7/1P1PPPPP/RNBQKBNR b KQkq - 0 2
r1bqkb1r/ppp1pppp/2np1n2/8/1PP2P2/7P/P2PP1P1/RNBQKBNR w KQkq - 0 2
r1bqkb1r/pp1ppppn/2p5/7p/2P2P1P/P3P2N/1PQ3P1/RNB1KB1R b KQkq - 3 2
rnbqkb1r/1ppppppp/8/p7/P1N3n1/8/1PPPPP1P/R1BQKBNR w KQkq - 0 2
r1bqkb1r/pppppp1p/2n2n2/6p1/Q1P2P2/3P3P/PP2P1P1/RNB1KBNR b KQkq - 1 2
rnbqkb1r/1ppppppp/p6n/8/P7/6P1/1PPPPP1P/RNBQKBNR b KQkq - 0 2
r1bqkbnr/pppppppp/8/4n3/2P1PP2/P2P3P/RP4P1/1NBQKBNR b Kkq - 0 2
r1bqkb1r/ppppppp1/8/3nP2p/2P4P/P2P4/1P2PKP1/RNB1QBNR b kq - 0 2
rn1qkbnr/ppp1p1pp/5p2/3p1b2/2P5/PQ5P/1P1PP1P1/RNB1KBNR b KQkq - 1 2
r1bqkb1r/pp2ppp1/2p2n2/3pn2p/Q1P2P1P/PP1PP2N/5KP1/RNB2B1R b kq - 0 2
r1bqkb1r/pp1pppp1/5n2/2p1n2p/Q1P2P1P/P2PP1KN/1P4P1/RNB2B1R b kq - 1 2
rnbqkbnr/ppp3pp/4pp2/3p4/2P2P2/P6P/1PQPPKP1/RNB2BNR b kq - 1 2
rnbqkb1r/pppppppp/5n2/8/2P2P2/2N3PP/PP1PP3/R1BQKBNR b KQkq - 0 2
rnbqkbnr/ppppp1pp/5p2/8/2P2P2/4P3/PP1P2PP/RNBQKBNR b KQkq - 0 1
r1bqkb1r/pp1p1pp1/2p2n2/4p2p/2P2P1P/PQ2P3/1P4P1/RNB1KBNR b KQkq - 1 2
r1bqkb1r/pppppppp/5n2/5P2/2P3nP/P2P4/1P2P1P1/RNBQKBNR b KQkq - 0 2
r1bqkb1r/1p1pppp1/p1p2n2/7p/2P2P1P/P3P2N/1P1N2P1/1RBQKB1R b Kkq - 1 2
r1bqkbnr/pppppppp/8/4n3/2P2P2/P2P3P/1P1QPKP1/RNB2BNR b kq - 3 2
r1bqkb1r/ppppppp1/2n2n2/2P4p/5P1P/P2P4/1P2PKP1/RNBQ1BNR w kq - 1 2
1rbqkb1r/ppppppp1/5n2/4n2p/2P2P1P/P2P2P1/1P2PK2/RNB1QBNR b k - 0 2
r1bqkb1r/pp1ppp2/2p2n2/4n1pp/2P2PPP/P2PP2N/1P3K2/RNBQ1B1R w kq - 0 2
r1bqkb1r/ppp1ppp1/3p1n2/4nP1p/2P4P/P2P4/1P2PKP1/RNBQ1BNR w kq - 0 2
rnbq1bnr/pppppkpp/5p2/8/2P2P2/5Q2/PP1PP1PP/RNB1KBNR b KQ - 3 2
rnbqkbnr/ppppp2p/5p2/6p1/1PP2P2/5N2/P2PP1PP/RNBQKB1R b KQkq - 1 2
rnbqkbnr/ppp1p1pp/5p2/8/2p2P2/PP5P/3PP1P1/RNBQKBNR w KQkq - 0 2
r1bqkb1r/1p1pppp1/p1p2n2/7p/2P2P1P/P3P2N/1PQN2P1/R1B1KB1R b KQkq - 1 2
rnbqkbnr/ppp1p1pp/3p1p2/8/P1P2P2/6P1/1P1PP2P/RNBQKBNR b KQkq - 0 2
rnbqkb1r/1pp1pppp/3p3n/p7/P1N5/5P2/1PPPP1PP/R1BQKBNR w KQkq - 0 2
r1bqkb1r/ppppppp1/8/4n2p/2P1nP1P/PP1P4/4PKP1/RNBQ1BNR w kq - 1 2
r1bqkb2/pp1pppp1/2p2n1r/4n2p/2P2P1P/P2PP2N/1P1B1KP1/RN1Q1B1R w q - 2 2
r1bqkb1r/pp1p1pp1/2p1pn2/4n2p/2P2P1P/P2PP2N/1P3KP1/RNBQ1B1R b kq - 1 2
rnbqkbnr/pppp1ppp/8/4p3/8/5N2/PPPPPPPP/RNBQKB1R w KQkq - 0 2
r1bqkb1r/pp2ppp1/2p2n2/3p3p/2P2PQP/P3P2N/1P3KP1/RNB2B1R b kq - 1 2
rnbqkbnr/ppp1p1p1/5p2/3p3p/2P2P2/P5PP/1P1PP3/RNBQKBNR w KQkq - 0 2
rnbq1bnr/pppkp1pp/5p2/3p4/2P2P1P/P7/1P1PP1P1/RNBQKBNR w KQ - 1 2
r1bqkb1r/p1pppppp/5n2/1p2n2P/2P2P2/P2P4/1P2P1P1/RNBQKBNR b KQkq - 0 2
rnbqkb1r/pppppp1p/7n/6p1/P7/NP6/2PPPPPP/R1BQKBNR w KQkq - 0 2
rnbqkb1r/pppppppp/5n2/8/2P2P2/N4N1P/PP1PP1P1/R1BQKB1R b KQkq - 3 2
r1bqkb1r/1ppppppp/5n2/p3n3/2P2P2/P2P3P/1P1QPKP1/RNB2BNR b kq - 1 2
r1bqkb1r/ppppppp1/5n2/4n2p/2P2P1P/PQ1P4/1P2PKP1/RNB2BNR b kq - 1 1
rnbq1bnr/pppkp1pp/5p2/3p4/2P2P2/P4NPP/1P1PP3/RNBQKB1R b KQ - 2 2
r1bqkbr1/pp1pppp1/2p2n2/4n2p/2P2P1P/P2PP1KN/1P2Q1P1/RNB2B1R b q - 3 2
r1bqkb1r/ppppppp1/8/4n2p/P1P1nP1P/3PK3/1P2P1P1/RNBQ1BNR b kq - 0 2
rnbqkbnr/pppppppp/8/2P5/8/2N5/PP1PPPPP/R1BQKBNR b KQkq - 2 2
r1bqkbnr/pp1pppp1/2p5/4n2Q/2P2P1P/P2PP2N/RP3KP1/1NB2B1R b kq - 0 2
r1bqkb1r/pp2ppp1/2pp1n2/7p/2P2P1P/P3PQ1N/1P1N2P1/R1B1KB1R b KQkq - 1 2
r1bqkb1r/pppppppp/8/4n3/2P1nP2/PQ1P3P/1P2P1P1/RNB1KBNR b KQkq - 3 2
r1bqkb1r/1ppppppp/p4n2/4n3/2P2P2/P2P2PP/1P2P3/RNBQKBNR w KQkq - 0 2
r1bqkbr1/ppppppp1/5n2/4n2p/2P2P1P/P2P1N2/RP2PKP1/1NBQ1B1R b q - 3 2
N1bqkb1r/1ppppppp/n6n/p7/P7/8/1PPPPPPP/R1BQKBNR b KQk - 0 2
r1bqkb2/pp1ppppr/2p2n2/7p/2P2P1P/P2QP2N/1P4P1/RNB1KB1R b KQq - 3 2
r1bqkb1r/pp1pppp1/2p2n2/7p/2P1PP1P/P2P1n2/1P3KP1/RNBQ1BNR b kq - 2 2
rnbqkb1r/pppp1ppp/1N5n/4p3/P7/8/1PPPPPPP/R1BQKBNR b KQkq - 1 2
r1bqkb1r/pppppp1p/5np1/4n3/2P2P2/P2P3P/1P1QP1PR/RNB1KBN1 b Qkq - 1 2
rnbqkbnr/ppppp1p1/5p2/7p/2P2P2/1Q2P3/PP1P2PP/RNB1KBNR b KQkq - 0 2
rnbqkbnr/p1p1p1pp/5p2/1p1p4/2P2P2/P6P/1PQPP1P1/RNB1KBNR w KQkq - 0 2
r1bqkb1r/pp1pppp1/2p5/7p/2P2PnP/P3P2N/1P2B1P1/RNBQK2R b KQkq - 3 2
r1bqkb1r/pp1ppp2/2p2n2/6pp/2P2P1P/P2BP2N/1P4P1/RNBQK2R w KQkq - 0 2
r1bqkb1r/pp1pppp1/2p2n2/7Q/2P2P1P/P3P2N/1P4P1/RNB1KB1R b KQkq - 0 1
rnbqkbnr/ppp3pp/4pp2/3p1P2/2P5/P6P/1P1PP1P1/RNBQKBNR w KQkq - 0 2
rnbqkbnr/pppppppp/8/8/2P5/8/PP1PPPPP/RNBQKBNR b KQkq - 0 1
rnbqkb1r/pppppppp/5n2/8/Q1P2P2/7P/PP1PP1P1/RNB1KBNR w KQkq - 2 2
rnbqkb1r/pp1ppppp/7n/P1p5/8/N4P2/1PPPP1PP/R1BQKBNR b KQkq - 0 2
r1b1kb1r/pp1pppp1/2p2n2/q3n2p/P1P2PPP/3PP2N/1P3K2/RNBQ1B1R b kq - 0 2
r1bqkbnr/pp1pppp1/2p5/7p/2P2P1P/P2BP2N/1P4P1/RNBQ1K1R b kq - 3 2
rnbqkbnr/p1ppp1pp/1p3p2/8/2PP1P2/8/PP2P1PP/RNBQKBNR w KQkq - 0 2
rnbqkb1r/ppppp1pp/7n/5p2/P7/N2P4/1PP1PPPP/R1BQKBNR w KQkq - 0 2
r1bqkb1r/pppppppp/5n2/8/Q1Pn1P2/7P/PP1PP1P1/RNB1KBNR w KQkq - 2 2
1rbqkb1r/pppppppp/2n2n2/8/2P2P2/7P/PP1PP1P1/RNBQKBNR b KQk - 3 2
r1bqkb1r/1p1pppp1/p1p2n2/4P2p/2P4P/P2PP2N/1P4P1/RNBQKB1R b kq - 0 2
r1b1kb1r/pp1pppp1/1qp2n2/7p/2P2P1P/P3P2N/1P1Q2P1/RNB1KB1R b KQkq - 3 2
r1bqkb1r/pp1pppp1/5n2/2p3Np/2P2PPP/P3P3/1P6/RNBQKB1R b KQkq - 0 2
rnbqkbnr/ppppp1pp/8/5p2/8/1P6/P1PPPPPP/RNBQKBNR w KQkq - 0 2
r1bqkb1r/pp1ppppn/2p5/7p/P1P2P1P/2N1P2N/1P4P1/R1BQKB1R b KQkq - 2 2
rnbqkbnr/pppppp1p/6p1/8/8/N7/PPPPPPPP/R1BQKBNR w KQkq - 0 2
r1bqkb1r/1pppppp1/5n2/p3nP1p/2P4P/P2P4/1P2PKP1/RNBQ1BNR w kq - 0 2
r1bqkb1r/pp1ppp2/2p2n2/6pp/2P2P1P/P3P3/1P1N1NP1/R1BQKB1R b KQkq - 1 2
rnbqkb1r/ppppppp1/5n1p/8/2P5/5N2/PP1PPPPP/RNBQKB1R w KQkq - 0 2
r1bqkb1r/ppppppp1/2n2n2/7p/Q1P2P1P/P2P4/1P2PKP1/RNB2BNR w kq - 2 2
r1bqkb1r/pppppppp/5n2/4n3/2P2P2/P2P3P/1P1QP1P1/RNB1KBNR b KQkq - 1 1
r1bqkb1r/pp1pppp1/2p2n2/7p/2P2P1P/P2PPn1N/1P4P1/RNBQKB1R w kq - 2 2
r1bqkb1r/pp1p1pp1/2p1pn2/4n1Np/2P2PPP/P2PP3/1P3K2/RNBQ1B1R b kq - 0 2
r1bqkb1r/pp2ppp1/2pp1n2/5PNp/2P4P/P3P3/1P4P1/RNBQKB1R b KQkq - 1 2
r1bqkb1r/1p1pppp1/p1p2n2/6Np/2P2P1P/P3P3/1P1N2P1/R1BQKB1R b KQkq - 1 2
r1bqkb1r/1p1pppp1/2p2n2/p3n2p/2P2PQP/P2PP2N/1P1N1KP1/R1B2B1R b kq - 1 2
r1bqkb1r/pppp1ppp/4pP2/8/2P5/P2P3P/1P2P1P1/RNBQKBNR b KQkq - 0 2
rnbqkbnr/ppp3pp/4pp2/3p4/2P2P2/P6P/1PQPP1P1/RNB1KBNR w KQkq - 0 2
r1bqkb1r/ppppppp1/8/3nn2p/2PP1PPP/P7/1P2PK2/RNBQ1BNR b kq - 0 2
r1bqkbnr/pp1pppp1/2p5/7p/2P2P1P/PQN1P2N/1P4P1/R1B1KB1R b KQkq - 3 2
rnbqkbnr/ppppppp1/8/7p/8/2N2N2/PPPPPPPP/R1BQKB1R b KQkq - 1 2
rnbqkbnr/ppppp1pp/8/5p2/8/5P2/PPPPP1PP/RNBQKBNR w KQkq - 0 2
rnbqkbnr/ppppppp1/7p/8/8/3P2P1/PPP1PP1P/RNBQKBNR b KQkq - 0 2
rnbqkb1r/1ppppppp/8/p4n2/P1N5/3P3P/1PP1PPP1/R1BQKBNR b KQkq - 0 2
r1bqkb1r/1p1pppp1/2p2n2/p4P1Q/2P4P/P3P2N/1P4P1/RNB1KB1R b KQkq - 0 2
rnbqkb1r/ppp1pppp/3p3n/8/P7/N1P5/1P1PPPPP/R1BQKBNR w KQkq - 0 2
r1bqkb1r/pp1pppp1/2p2nn1/2P4p/Q4P1P/P2PP2N/1P3KP1/RNB2B1R b kq - 0 2
r1bqkb1r/pp1pppp1/2p2n2/7p/2P2PnP/P2PP2N/1P2QKP1/RNB2B1R w kq - 2 2
r1bqkb1r/pp1pppp1/2p2n2/4n2p/2P2P1P/P2PP2N/1P2K1P1/RNBQ1B1R b kq - 1 1
rnbqkbnr/pppp1ppp/8/4p3/P7/4P3/1PPP1PPP/RNBQKBNR b KQkq - 0 2
r1bqkbr1/pp1pppp1/2p2n2/4n2p/2P2P1P/P2PP2N/1P1N1KP1/R1BQ1B1R w q - 2 2
r1bqkb1r/pppppppp/5n2/8/2P2PnP/P2P4/1P2P1P1/RNBQKBNR w KQkq - 1 2
r1bqkb1r/pp1pppp1/5n2/2p4p/Q1P2P1P/P3P1PN/1P6/RNB1KB1R b KQkq - 1 2
r1bqkb1r/pp1pppp1/2p5/7p/2P1nP1P/P3P3/1P2B1P1/RNBQK1NR b KQkq - 3 2
r1bqkb1r/pp2ppp1/2pp1n2/4n2p/2P2P1P/P2PP1KN/1PQ3P1/RNB2B1R b kq - 1 2
r1bqkb1r/p2pppp1/1pp2n2/7p/2P2P1P/P3P2N/1PQ3P1/RNB1KB1R w KQkq - 0 2
rnbqkb1r/1ppppp1p/7n/p5p1/P1N1P3/8/1PPP1PPP/R1BQKBNR w KQkq - 0 2
r1bqkb1r/pppppppp/5n2/8/2P2P2/P2nK2P/1P2P1P1/RNBQ1BNR b kq - 1 2
r1bqkb1r/pp1pppp1/5n2/2p4p/2P2P1P/P3P1PN/1P1Q4/RNB1KB1R b KQkq - 0 2
rnbqkb1r/1ppppppp/8/p4n2/P1NP4/5P2/1PP1P1PP/R1BQKBNR b KQkq - 0 2
r1b1kb1r/pp1pppp1/2p2n2/q6p/2P2P1P/P1N1P2N/1P4P1/R1BQKB1R w KQkq - 2 2
rnbqkbnr/p1p1p1pp/5pQ1/1p1p4/2P2P2/P6P/1P1PP1P1/RNB1KBNR b KQkq - 1 2
rnbqkb1r/pppp1ppp/4pn2/8/2P5/NP6/P2PPPPP/R1BQKBNR b KQkq - 1 2
rnbqkb1r/pppppppp/8/8/Q1P1n3/2N5/PP1PPPPP/R1B1KBNR b KQkq - 3 2
r1bqkb1r/p2pppp1/2p2n2/1p2n2p/2P2PPP/P2PP2N/1P3K2/RNBQ1B1R w kq - 0 2
r1b1kb1r/pp1pppp1/2p2n2/q6p/2P2P1P/P1N1P2N/1P2Q1P1/R1B1KB1R b KQkq - 3 2
rnbqkb1r/1ppppp1p/7n/N5p1/P7/3P4/1PP1PPPP/R1BQKBNR b KQkq - 0 2
r1bqkb1r/pp1pppp1/5n2/2p1P2p/2P4P/P2PP1KN/1P4P1/RNBQ1B1R b kq - 0 2
r1bqkb1r/pp2ppp1/2p2n2/3p3p/2P2P1P/P2BP2N/RP4P1/1NBQK2R b Kkq - 1 2
r1bqkb1r/pp1pppp1/2p2n2/7p/2P2P1P/P3P2N/1P4P1/RNBQKBR1 b Qkq - 1 1
r1bqkb1r/pp1pppp1/2p2n2/4n2p/Q1P2P1P/P2PP2N/1P3KP1/RNB2B1R b kq - 1 1
r1bqkb1r/pp1pppp1/2p5/7p/2P1nP1P/PQ2P2N/1P4P1/RNBK1B1R b kq - 3 2
r1bqkb1r/pp1pppp1/2p5/3nn2p/2PP1P1P/P3P2N/1P3KPR/RNBQ1B2 b kq - 2 2
rnbqkbnr/1pppp1pp/p4p2/8/2P2P2/8/PPQPP1PP/RNB1KBNR w KQkq - 0 2
r1b1kb1r/pp1pppp1/2p2n2/q6p/2P2P1P/P3P2N/1PQ3P1/RNBK1B1R b kq - 3 2
r1bqkb1r/pp2ppp1/2p2n2/3pn2p/2P2P1P/P2PP2N/1P1QBKP1/RNB4R b kq - 1 2
r1bqkb2/pp1ppppr/2p2n2/4n2p/2P1PP1P/P2P3N/1P1B1KP1/RN1Q1B1R b q - 2 2
rnbqkb1r/pppppppp/5n2/8/2P4P/8/PP1PPPP1/RNBQKBNR b KQkq - 0 2
r1bqkb1r/1ppppppp/5n2/p3nP2/2P5/PQ1P3P/1P2P1P1/RNB1KBNR b KQkq - 0 2
r1bqkb1r/p2pppp1/1pp2n2/4n2p/2P2PPP/P2PP2N/1P3K2/RNBQ1B1R w kq - 0 2
r1bqkb1r/1ppppppp/n6n/p7/P7/R3N3/1PPPPPPP/2BQKBNR b Kkq - 3 2
r1bqkb1r/pp1p1pp1/2p1pn2/4n2p/2P2P1P/P2PP2N/1P3KP1/RNB1QB1R w kq - 0 2
rnbqkbnr/pppppp1p/6p1/8/P7/5P2/1PPPP1PP/RNBQKBNR b KQkq - 0 2
rnbqkb1r/pppppppp/8/8/2P3n1/P3P3/1P1P1PPP/RNBQKBNR b KQkq - 0 2
rnbq1bnr/pppppkpp/5p2/8/P1P2P2/8/1P1PP1PP/RNBQKBNR w KQ - 1 2
r1bqkb1r/pp1pppp1/2p5/7Q/2P1nP1P/P3P2N/1P1B2P1/RN2KB1R b KQkq - 0 2
r1bqkb1r/pp1pppp1/2p2n2/7p/2P2P1P/P2nP2N/RP3KP1/1NBQ1B1R w kq - 0 2
rnbqkb1r/p1pppppp/7n/1p6/P7/N6P/1PPPPPP1/R1BQKBNR w KQkq - 0 2
rnbqkb1r/pppppppp/5n2/8/2P2P2/8/PP1PP1PP/RNBQKBNR b KQkq - 0 1
rnbqkb1r/1p1ppppp/2pN3n/p7/P7/R7/1PPPPPPP/2BQKBNR b Kkq - 1 2
r1bqkb1r/p2pppp1/2p2n2/1p2n2p/2P2PPP/P2PP2N/1P3K2/RNBQ1BR1 b kq - 1 2
r1bqkb1r/p1ppppp1/5n2/1p2n2p/2P2P1P/P2P3R/1P2PKP1/RNBQ1BN1 w kq - 0 2
r1bqkb1r/ppppppp1/8/4n2p/2P1nP1P/P2PK3/1P2P1P1/RNB1QBNR b kq - 3 2
r1b1kb1r/pp1pppp1/2p2n2/q3n1Np/2P2P1P/P2PP3/1PQ2KP1/RNB2B1R b kq - 3 2
rnbqkbnr/p1p1p1pp/5p2/1p1P4/5P2/P4N1P/1P1PP1P1/RNBQKB1R b KQkq - 1 2
rnbqkbnr/pp1pp1pp/5p2/2p5/2PP1P2/8/PP2P1PP/RNBQKBNR w KQkq - 0 2
1nbqkb1r/rppppppp/7n/N7/P7/8/1PPPPPPP/R1BQKBNR w KQk - 1 2
rnbqkbnr/ppp1pppp/3p4/8/8/1P6/P1PPPPPP/RNBQKBNR w KQkq - 0 2
r1bqkbr1/pppppppp/2n2n2/8/2P2P2/5N1P/PP1PP1P1/RNBQKB1R w KQq - 2 2
rnbqkbnr/pppppppp/8/8/2P3P1/8/PP1PPP1P/RNBQKBNR w KQkq - 1 2
rnbqkb1r/1ppp1ppp/7n/p3p3/P1N5/5N2/1PPPPPPP/R1BQKBR1 b Qkq - 1 2
r1bqkbnr/pppppppp/2n5/8/8/N7/PPPPPPPP/R1BQKBNR w KQkq - 2 2
rnbqkb1r/1pp1pppp/3p3n/p7/P7/N4P2/1PPPP1PP/R1BQKBNR b KQkq - 1 2
r1bqkb1r/ppppppp1/8/4n2p/2P2PnP/P2P1N2/1P2PKP1/RNBQ1B1R w kq - 2 2
r1bqkb1r/pp2ppp1/2p2n2/3pn2p/Q1P2P1P/P2PP2N/1P3KP1/RNB2B1R w kq - 0 2
r1bqkb1r/1ppppppp/p4n2/4n3/2P2P2/P2PB1PP/1P2P3/RN1QKBNR b KQkq - 1 2
